日期,气温,气压,平均海平面大气压,气压趋势,湿度,风向,平均风速,最大阵风,天气情况,最低气温,最高气温,露点温度,降水时间,季节,AQI,质量等级,PM2.5,PM10,NO2,CO,SO2,O3_8h
2013-12-02,3.1625,759.7125,764.4625,-0.012500000000000067,45.875,7.375,1.375,7.176996091568956,5.5,6.896037453456962,18.301322631697943,-8.5875,10.716844751728473,冬,142,轻度污染,109,138,88,2.6,61,11
2013-12-03,5.4875,761.725,766.425,0.09999999999999998,39.0,8.0,1.625,7.176996091568956,4.75,7.208537453456962,18.313822631697942,-8.9,10.716844751728473,冬,86,良,64,86,54,1.6,38,45
2013-12-04,5.25,760.3,764.9875,-0.13750000000000012,45.375,9.375,1.25,7.176996091568956,1.75,7.133537453456962,18.71382263169794,-6.675,10.716844751728473,冬,109,轻度污染,82,101,62,2.0,42,23
2013-12-05,6.15,763.275,767.975,0.25000000000000006,30.0,6.875,2.25,7.176996091568956,3.875,7.758537453456962,18.551322631697943,-10.9125,10.716844751728473,冬,56,良,39,56,38,1.2,30,52
2013-12-06,2.925,760.325,765.075,-0.27499999999999997,52.75,4.875,1.25,7.176996091568956,1.0,7.121037453456962,18.238822631697943,-6.35,10.716844751728473,冬,169,中度污染,128,162,78,2.5,48,15
2013-12-07,1.7999999999999998,760.5125,765.2625,0.062499999999999944,73.875,11.25,1.375,7.176996091568956,3.0,7.083537453456962,18.113822631697943,-2.5,10.716844751728473,冬,291,重度污染,241,285,98,4.2,64,6
2013-12-08,5.0,761.1,765.825,0.3625,58.5,8.625,2.625,7.176996091568956,8.625,7.471037453456962,17.65132263169794,-4.225,10.716844751728473,冬,223,重度污染,173,189,60,2.9,47,41
2013-12-09,2.7625,763.3,768.05,-0.19999999999999996,29.875,4.25,3.625,7.176996091568956,5.375,7.521037453456962,18.15132263169794,-13.625,10.716844751728473,冬,26,优,11,16,22,0.6,10,51
2013-12-10,1.075,760.3375,765.1375,0.08750000000000002,36.875,11.25,3.375,7.176996091568956,3.125,6.771037453456962,17.688822631697942,-13.3125,10.716844751728473,冬,45,优,21,45,29,1.0,14,52
2013-12-11,1.375,760.0875,764.875,-0.575,27.25,8.25,2.0,7.176996091568956,5.375,7.071037453456962,17.751322631697942,-15.8125,10.716844751728473,冬,30,优,19,30,30,0.7,15,45
2013-12-12,-1.3875,761.825,766.65,0.7874999999999999,23.0,10.25,3.75,7.176996091568956,4.5,6.808537453456962,17.663822631697943,-20.5,10.716844751728473,冬,29,优,16,29,25,0.8,11,56
2013-12-13,-2.575,764.8,769.6875,0.024999999999999856,29.125,6.125,1.75,7.176996091568956,3.875,6.358537453456962,17.21382263169794,-18.55,10.716844751728473,冬,66,良,48,63,45,1.3,29,29
2013-12-14,-1.05,767.05,771.9,0.575,29.375,7.0,1.75,7.176996091568956,3.875,6.621037453456962,17.188822631697942,-17.6875,10.716844751728473,冬,56,良,40,48,41,1.2,29,46
2013-12-15,-1.1375,770.45,775.3375,0.16249999999999998,29.5,10.25,1.25,7.176996091568956,3.875,6.583537453456962,17.538822631697943,-17.7875,10.716844751728473,冬,64,良,46,55,49,1.5,31,31
2013-12-16,-0.925,768.65,773.5,-0.21249999999999997,39.625,12.0,1.375,7.176996091568956,1.0,6.708537453456962,17.551322631697943,-13.2125,10.716844751728473,冬,134,轻度污染,102,126,70,2.5,59,10
2013-12-17,-0.875,770.3875,775.2625,0.5125,44.75,10.0,2.125,7.176996091568956,2.875,7.258537453456962,17.21382263169794,-12.375,10.716844751728473,冬,80,良,59,41,39,1.4,35,42
2013-12-18,-4.4125,769.7875,774.725,-0.6125,38.875,8.125,2.25,7.176996091568956,4.625,6.296037453456962,17.08882263169794,-16.7125,10.716844751728473,冬,45,优,29,45,32,0.9,22,43
2013-12-19,-4.675,768.6125,773.55,0.28874590286054824,42.875,8.875,1.625,7.176996091568956,3.875,6.233537453456962,16.83882263169794,-16.05,10.716844751728473,冬,63,良,45,60,50,1.2,30,35
2013-12-20,-2.45,771.3125,776.225,0.4500000000000001,34.0,8.375,2.25,7.176996091568956,3.75,6.308537453456962,17.063822631697942,-16.8,10.716844751728473,冬,45,优,30,45,46,1.1,28,47
2013-12-21,-2.475,771.8875,776.8,-0.3,37.5,8.25,1.75,7.176996091568956,3.875,6.346037453456962,17.226322631697943,-15.4,10.716844751728473,冬,82,良,61,81,69,1.6,43,30
2013-12-22,-3.425,769.6,774.5,-0.2375,52.25,7.25,1.0,7.176996091568956,1.0,6.346037453456962,17.20132263169794,-12.275,10.716844751728473,冬,179,中度污染,135,178,95,2.8,67,14
2013-12-23,-2.2375,769.65,774.5375,0.3500000000000001,52.125,9.0,1.25,7.176996091568956,3.875,6.271037453456962,17.126322631697942,-12.0875,10.716844751728473,冬,166,中度污染,126,166,90,2.9,62,30
2013-12-24,-2.6,770.7,775.5875,-0.375,61.875,8.875,1.25,7.176996091568956,1.625,6.333537453456962,17.538822631697943,-9.2,10.716844751728473,冬,269,重度污染,219,268,123,4.8,94,10
2013-12-25,-1.375,766.6,771.45,0.08750000000000002,49.5,9.375,3.5,9.632747068676718,3.0,6.521037453456962,17.163822631697943,-12.075,10.716844751728473,冬,219,重度污染,169,219,94,3.3,65,54
2013-12-26,-1.875,771.0625,775.9375,0.2,22.25,2.625,4.25,7.176996091568956,5.25,6.733537453456962,17.52632263169794,-20.8125,10.716844751728473,冬,30,优,10,20,21,0.4,9,59
2013-12-27,-1.175,767.975,772.8375,-0.6625,24.625,4.875,1.5,7.176996091568956,5.25,6.671037453456962,17.063822631697942,-19.025,10.716844751728473,冬,23,优,16,21,34,0.6,19,40
2013-12-28,-1.3,765.1375,770.0,-0.2500000000000001,24.25,3.375,2.25,7.176996091568956,5.25,6.858537453456962,17.101322631697943,-19.7,10.716844751728473,冬,31,优,11,18,21,0.3,11,61
2013-12-29,-0.8874999999999998,759.875,764.6875,-0.6625000000000001,28.25,5.5,1.375,7.176996091568956,3.125,6.358537453456962,17.226322631697943,-18.3,10.716844751728473,冬,78,良,58,87,76,1.7,48,30
2013-12-30,3.95,757.3875,762.1,-0.28750000000000003,19.25,9.125,3.5,7.176996091568956,4.625,6.808537453456962,17.70132263169794,-17.95,10.716844751728473,冬,67,良,43,84,53,1.1,28,59
2013-12-31,3.9125,755.025,759.7,0.050000000000000044,26.375,6.875,2.375,7.176996091568956,6.125,6.846037453456962,17.913822631697943,-14.5,10.716844751728473,冬,99,良,50,148,49,1.2,23,63
2014-01-01,3.7624999999999997,756.7,761.375,0.3625,31.125,8.375,1.625,7.176996091568956,5.5,6.908537453456962,18.126322631697942,-12.775,10.716844751728473,冬,81,良,45,111,62,1.5,28,52
2014-01-02,1.45,759.2,763.925,-0.08750000000000002,54.42505145797598,9.25,1.5,7.176996091568956,4.75,7.021037453456962,18.476322631697943,-6.376726976504887,10.716844751728473,冬,145,轻度污染,111,168,93,3.4,69,14
2014-01-03,4.5625,762.2625,766.9875,0.7,30.875,6.75,2.875,7.176996091568956,7.0,7.208537453456962,17.801322631697943,-11.925,10.716844751728473,冬,74,良,47,98,52,1.3,29,56
2014-01-04,-1.2625,762.375,767.2,-0.37500000000000006,73.625,10.25,1.25,7.176996091568956,3.75,6.771037453456962,17.938822631697942,-5.5625,10.716844751728473,冬,149,轻度污染,114,147,75,2.8,40,14
2014-01-05,0.65,763.9,768.6750000000001,0.6125,50.75,9.0,2.0,7.176996091568956,6.25,6.596037453456962,17.26382263169794,-9.75,10.716844751728473,冬,119,轻度污染,91,117,67,2.3,36,44
2014-01-06,-0.775,764.9,769.6875,-0.3125000000000001,77.0,11.625,1.375,7.176996091568956,3.25,6.971037453456962,17.676322631697943,-4.3625,10.716844751728473,冬,182,中度污染,138,158,68,2.4,46,12
2014-01-07,1.35,765.8125,770.6125,0.7125000000000001,46.0,9.0,2.625,7.176996091568956,6.75,6.983537453456962,16.90132263169794,-11.425,10.716844751728473,冬,145,轻度污染,111,125,60,2.0,34,43
2014-01-08,-1.55,770.5125,775.3875,-0.11125409713945171,19.75,3.75,3.625,7.176996091568956,7.0,6.846037453456962,17.488822631697943,-21.95,10.716844751728473,冬,27,优,15,25,21,0.5,13,53
2014-01-09,-2.8874999999999997,769.2,774.1,-0.28750000000000003,18.625,4.625,2.375,7.176996091568956,7.0,6.696037453456962,16.95132263169794,-23.925,10.716844751728473,冬,46,优,27,46,35,0.8,19,53
2014-01-10,-4.1375,768.5500000000001,773.4625,0.06250000000000006,30.375,5.625,1.25,7.176996091568956,3.25,6.033537453456962,16.988822631697943,-20.0875,10.716844751728473,冬,85,良,63,94,71,1.9,53,19
2014-01-11,-1.9874999999999998,768.35,773.2375,0.012500000000000011,35.625,8.0,1.5,7.176996091568956,1.0,6.196037453456962,17.26382263169794,-16.225,10.716844751728473,冬,139,轻度污染,106,128,90,2.8,76,11
2014-01-12,-0.9125,772.3,777.175,0.2749999999999999,20.375,6.0,2.375,7.176996091568956,6.25,6.746037453456962,17.413822631697943,-21.1875,10.716844751728473,冬,47,优,27,47,39,0.7,27,59
2014-01-13,-3.2375000000000003,769.2625,774.1625,-0.25000000000000006,38.75,6.875,1.0,7.176996091568956,1.75,6.258537453456962,17.363822631697943,-16.0375,10.716844751728473,冬,109,轻度污染,82,107,78,2.3,67,20
2014-01-14,-2.9875,770.8875,775.8125,0.15000000000000008,48.5,7.875,1.375,7.176996091568956,1.75,6.433537453456962,17.27632263169794,-12.7875,10.716844751728473,冬,108,轻度污染,82,108,74,2.4,68,24
2014-01-15,-2.4,768.6125,773.4625,-0.48750000000000004,48.75,8.0,1.0,7.176996091568956,2.5,6.196037453456962,17.163822631697943,-12.9875,10.716844751728473,冬,125,轻度污染,95,117,84,2.7,66,18
2014-01-16,-0.22500000000000003,766.4375,771.2875,0.2375,70.75,9.75,1.75,7.176996091568956,1.875,6.833537453456962,17.52632263169794,-5.4125000000000005,10.716844751728473,冬,402,严重污染,353,384,123,4.6,109,20
2014-01-17,-0.5625,769.0625,773.9,0.15000000000000008,66.125,10.5,1.875,7.176996091568956,3.75,6.996037453456962,17.45132263169794,-6.3875,10.716844751728473,冬,215,重度污染,165,194,76,2.4,67,30
2014-01-18,-0.9625000000000001,769.975,774.85,-0.18750000000000006,55.5,6.25,1.75,7.176996091568956,5.5,6.396037453456962,17.426322631697943,-10.275,10.716844751728473,冬,99,良,74,81,61,1.5,42,36
2014-01-19,-0.2874999999999999,764.075,768.875,-0.46249999999999997,54.75,11.0,2.875,8.529871580122837,1.75,6.846037453456962,17.563822631697942,-9.6875,10.716844751728473,冬,151,中度污染,115,186,72,2.5,71,41
2014-01-20,0.0625,767.9375,772.775,0.8,22.25,1.75,4.0,8.529871580122837,7.0,7.083537453456962,17.426322631697943,-19.0875,10.716844751728473,冬,35,优,8,35,15,0.3,6,65
2014-01-21,-1.05,769.35,774.2125,-0.6499999999999999,24.5,6.0,2.125,7.176996091568956,6.25,6.608537453456962,17.20132263169794,-19.175,10.716844751728473,冬,26,优,18,25,34,0.7,27,50
2014-01-22,-1.65,763.1125,767.95,0.26405737857568534,35.125,9.0,1.375,7.176996091568956,1.0,6.346037453456962,17.313822631697942,-15.875,10.716844751728473,冬,150,轻度污染,115,138,93,2.2,75,16
2014-01-23,-2.075,757.9125,762.7125,-0.2734426214243147,50.375,12.625,1.625,7.176996091568956,1.0,6.496037453456962,17.65132263169794,-11.2875,10.716844751728473,冬,271,重度污染,221,263,125,4.0,118,8
2014-01-24,3.2125,758.7875,763.525,0.6375,31.875,6.625,1.5,7.176996091568956,4.0,6.908537453456962,17.20132263169794,-14.137500000000001,10.716844751728473,冬,197,中度污染,148,168,92,2.8,79,23
2014-01-25,1.8375,766.0125,770.8125,1.0625,30.125,8.125,2.125,7.176996091568956,5.5,6.658537453456962,18.08882263169794,-16.2125,10.716844751728473,冬,42,优,24,42,42,1.0,24,61
2014-01-26,-1.25,766.925,771.775,-1.1875,59.125,5.25,2.625,7.176996091568956,5.25,6.621037453456962,17.851322631697943,-8.7875,10.716844751728473,冬,72,良,53,81,47,1.0,45,44
2014-01-27,2.0875,760.15,764.9125,0.5375000000000001,46.125,9.125,2.5,7.176996091568956,4.75,6.696037453456962,17.313822631697942,-12.1875,10.716844751728473,冬,118,轻度污染,89,120,60,1.8,57,56
2014-01-28,0.4875,766.0875,770.9,-0.3500000000000001,37.625,8.125,2.875,7.176996091568956,7.0,6.721037453456962,18.413822631697943,-12.9875,10.716844751728473,冬,62,良,40,75,38,0.9,28,56
2014-01-29,-1.775,756.3125,761.1125,-0.8624999999999998,64.375,11.875,1.75,7.176996091568956,3.0,6.608537453456962,17.563822631697942,-7.862500000000001,10.716844751728473,冬,155,中度污染,118,141,75,2.3,71,32
2014-01-30,2.1125000000000003,759.1375,763.875,0.6375000000000002,38.0,7.5,2.625,7.176996091568956,5.0,6.646037453456962,17.226322631697943,-13.925,10.716844751728473,冬,96,良,72,97,46,1.2,39,68
2014-01-31,-0.16249999999999998,760.025,764.8,-0.09999999999999998,71.125,11.75,2.25,7.176996091568956,7.75,6.883537453456962,18.02632263169794,-4.925,10.716844751728473,冬,190,中度污染,143,182,48,1.4,63,38
2014-02-01,2.0875,757.5,762.25,-0.6375,87.0,7.875,1.875,7.176996091568956,8.625,7.471037453456962,17.188822631697942,0.1,10.877239157762414,冬,179,中度污染,135,146,57,2.0,52,12
2014-02-02,4.1,756.8875,761.575,0.8374999999999999,41.25,6.5,4.125,7.176996091568956,6.25,7.333537453456962,17.33882263169794,-13.4375,10.716844751728473,冬,89,良,66,97,31,1.2,19,73
2014-02-03,-0.6375,765.875,770.7,0.675,11.625,9.0,4.125,7.176996091568956,7.0,6.933537453456962,18.02632263169794,-28.2625,10.716844751728473,冬,37,优,5,32,8,0.3,5,73
2014-02-04,-2.35,767.6875,772.5625,0.07500000000000001,12.25,6.5,1.875,7.176996091568956,6.25,6.546037453456962,17.101322631697943,-27.9875,10.716844751728473,冬,40,优,27,40,21,0.6,19,68
2014-02-05,-2.4875,766.875,771.75,-0.07500000000000007,39.375,5.875,1.75,7.176996091568956,3.25,6.421037453456962,16.96382263169794,-15.0625,10.716844751728473,冬,117,轻度污染,88,102,49,1.6,53,42
2014-02-06,-2.025,767.8,772.6625,0.21250000000000002,51.25,10.25,1.875,7.176996091568956,2.25,6.508537453456962,17.01382263169794,-11.275,10.716844751728473,冬,157,中度污染,120,130,64,2.0,66,39
2014-02-07,-3.3375,765.65,770.5375,-0.6125,83.875,8.625,2.125,7.176996091568956,8.5,6.783537453456962,17.101322631697943,-5.7125,8.948027969830296,冬,133,轻度污染,102,67,59,1.6,33,30
2014-02-08,-2.55,766.6125,771.4625,0.9625,52.625,3.75,3.25,7.176996091568956,6.875,6.658537453456962,16.663822631697943,-12.5625,9.537633563796355,冬,90,良,67,40,36,1.2,23,66
2014-02-09,-5.2875,772.775,777.725,0.21249999999999997,29.125,4.625,3.125,7.176996091568956,7.0,6.308537453456962,17.07632263169794,-20.7,10.716844751728473,冬,33,优,9,16,18,0.5,16,65
2014-02-10,-5.45,771.6,776.55,-0.5125,35.375,7.0,1.625,7.176996091568956,6.25,6.233537453456962,16.71382263169794,-18.8,10.716844751728473,冬,35,优,24,28,38,0.7,26,55
2014-02-11,-5.3375,766.65,771.5625,-0.27499999999999997,55.375,8.0,1.375,7.176996091568956,3.0,5.933537453456962,16.738822631697943,-13.3875,10.716844751728473,冬,129,轻度污染,98,111,77,2.1,58,37
2014-02-12,-2.575,769.9,774.8125,0.6375,49.25,9.25,1.625,7.176996091568956,4.25,6.183537453456962,16.96382263169794,-12.8125,10.716844751728473,冬,146,轻度污染,111,116,77,2.2,53,47
2014-02-13,-2.2875,771.2625,776.1625,-0.4375,63.125,10.625,2.0,7.176996091568956,3.375,6.708537453456962,17.313822631697942,-8.4875,10.127239157762414,冬,238,重度污染,188,173,84,2.8,73,24
2014-02-14,-2.175,765.0875,769.95,-0.5874999999999999,69.5,10.125,1.375,7.176996091568956,3.75,6.571037453456962,16.95132263169794,-7.2875,10.716844751728473,冬,315,严重污染,265,295,95,3.1,73,27
2014-02-15,-1.3499999999999999,763.8,768.625,0.06250000000000006,69.25,10.875,1.625,7.176996091568956,5.125,6.733537453456962,17.27632263169794,-6.5125,10.716844751728473,冬,428,严重污染,393,449,110,3.8,100,25
2014-02-16,1.0125,766.5867282362626,771.0901484358922,0.7381229514302741,60.75,8.0,1.875,7.176996091568956,1.625,6.808537453456962,17.288822631697943,-6.225,10.716844751728473,冬,346,严重污染,296,204,88,3.2,79,60
2014-02-17,1.175,771.675,776.525,0.3000000000000001,35.625,9.625,2.5,7.176996091568956,5.5,7.121037453456962,17.63882263169794,-13.0375,10.716844751728473,冬,138,轻度污染,105,52,72,2.1,67,56
2014-02-18,-0.65,769.3875,774.2624999999999,-0.6625000000000001,50.375,7.375,2.25,7.176996091568956,5.5,6.846037453456962,17.476322631697943,-9.875,10.716844751728473,冬,95,良,71,84,61,1.1,38,44
2014-02-19,0.11249999999999999,767.0625,771.9,0.08750000000000002,49.625,8.75,2.125,7.176996091568956,4.75,6.696037453456962,17.163822631697943,-10.4125,10.716844751728473,冬,87,良,64,72,60,1.2,34,64
2014-02-20,-1.725,768.2125,773.0625,-0.062499999999999944,82.0,9.75,1.625,7.176996091568956,9.25,6.846037453456962,17.63882263169794,-4.45,10.877239157762414,冬,214,重度污染,164,175,79,2.2,45,30
2014-02-21,-0.39999999999999997,766.625,771.4625,-0.10000000000000003,75.125,11.5,1.125,7.176996091568956,5.875,6.783537453456962,16.95132263169794,-4.5125,10.716844751728473,冬,309,严重污染,259,284,101,2.7,78,26
2014-02-22,2.9000000000000004,767.825,772.6,0.275,66.0,12.5,2.0,7.176996091568956,2.75,7.196037453456962,17.363822631697943,-2.95,10.716844751728473,冬,313,严重污染,263,300,102,3.4,102,18
2014-02-23,1.4125,768.5625,773.35,-0.1499999999999999,66.25,11.25,1.5,7.176996091568956,3.0,7.383537453456962,17.601322631697943,-4.2875,10.716844751728473,冬,261,重度污染,211,246,92,3.6,130,14
2014-02-24,3.3375,766.0125,770.7875,-0.2625,64.0,8.125,1.5,7.176996091568956,3.0,7.533537453456962,17.188822631697942,-3.0,10.716844751728473,冬,310,严重污染,260,327,119,4.7,133,19
2014-02-25,3.475,764.9625,769.7125,-0.14999999999999997,68.75,9.375,1.125,7.176996091568956,7.625,7.196037453456962,17.71382263169794,-2.0625,10.716844751728473,冬,403,严重污染,354,389,122,5.2,78,13
2014-02-26,5.8875,762.6,767.3125,-0.09999999999999992,68.0,7.125,1.75,7.176996091568956,8.875,7.421037453456962,17.95132263169794,0.225,10.127239157762414,冬,366,严重污染,316,250,106,3.7,81,18
2014-02-27,4.675,767.1374999999999,771.85,0.4,25.625,4.75,3.875,7.176996091568956,6.125,7.671037453456962,18.063822631697942,-13.7125,10.877239157762414,冬,35,优,16,24,25,0.5,13,70
2014-02-28,1.8,765.15,769.95,-0.3499999999999999,55.5,7.75,1.625,7.176996091568956,3.5,7.008537453456962,17.913822631697943,-6.7625,10.716844751728473,冬,103,轻度污染,78,102,71,1.5,33,47
2014-03-01,5.4125,763.0625,767.75,-0.24999999999999994,29.75,4.875,2.75,7.176996091568956,5.25,7.146037453456962,17.726322631697943,-14.025,10.716844751728473,春,54,良,38,57,48,0.8,23,70
2014-03-02,3.55,762.275,767.0125,0.07500000000000007,55.5,10.375,2.375,7.176996091568956,3.0,7.083537453456962,18.33882263169794,-5.475,10.716844751728473,春,178,中度污染,135,165,93,2.6,60,40
2014-03-03,2.2125,761.875,766.6375,-0.08749999999999991,64.5,11.625,2.5,7.176996091568956,2.5,7.271037453456962,18.163822631697943,-3.975,10.716844751728473,春,268,重度污染,218,248,102,4.2,96,18
2014-03-04,5.925,765.2125,769.95,0.6625000000000001,19.25,7.0,4.0,7.176996091568956,6.25,7.621037453456962,17.438822631697942,-18.6625,10.716844751728473,春,77,良,57,78,40,1.3,27,74
2014-03-05,3.775,766.875,771.625,-0.03750000000000009,19.375,6.75,3.25,7.176996091568956,7.0,6.996037453456962,18.001322631697942,-18.025,10.716844751728473,春,35,优,20,35,35,0.8,16,66
2014-03-06,3.1375,767.975,772.75,0.08750000000000008,16.5,4.875,2.875,7.176996091568956,7.0,7.283537453456962,17.88882263169794,-21.625,10.716844751728473,春,39,优,16,28,29,0.6,14,77
2014-03-07,3.2125,767.5125,772.25,-0.1625000000000001,31.75,7.875,2.625,7.176996091568956,4.75,6.996037453456962,17.851322631697943,-14.325000000000001,10.716844751728473,春,66,良,48,72,53,1.1,26,65
2014-03-08,4.425,762.875,767.6125,-0.36249999999999993,51.625,7.75,1.875,7.176996091568956,1.5,7.283537453456962,17.95132263169794,-5.25,10.716844751728473,春,172,中度污染,131,166,92,2.3,68,38
2014-03-09,4.3,765.1875,769.9375,0.37499999999999994,47.25,9.0,2.25,7.176996091568956,2.5,7.121037453456962,18.163822631697943,-6.6625,10.716844751728473,春,124,轻度污染,94,118,68,1.6,45,72
2014-03-10,3.2,763.1875,767.9375,-0.7874999999999999,57.625,11.875,1.875,7.176996091568956,2.75,7.058537453456962,18.126322631697942,-4.825,10.716844751728473,春,107,轻度污染,81,101,72,1.7,53,45
2014-03-11,7.3875,758.825,763.475,0.29999999999999993,52.375,9.625,2.75,7.176996091568956,4.0,7.458537453456962,18.02632263169794,-3.05,10.716844751728473,春,205,重度污染,155,196,80,2.4,76,68
2014-03-12,7.3625,764.425,769.1,0.23749999999999993,17.625,3.75,3.25,7.176996091568956,6.25,8.071037453456961,18.551322631697943,-16.6375,10.716844751728473,春,41,优,11,23,26,0.4,9,82
2014-03-13,7.325,761.7875,766.45,-0.5375000000000001,15.75,6.375,2.875,7.176996091568956,7.0,6.996037453456962,18.20132263169794,-18.0875,10.716844751728473,春,62,良,20,75,37,0.6,14,77
2014-03-14,11.6375,758.9625,763.55,-0.6124999999999999,13.375,8.25,3.875,7.176996091568956,7.0,8.108537453456961,18.501322631697942,-16.0375,10.716844751728473,春,64,良,21,79,31,0.5,13,86
2014-03-15,12.7125,753.7,758.2125,0.0124999999999999,27.75,10.625,2.0,7.176996091568956,2.5,7.646037453456962,18.96382263169794,-6.525,10.716844751728473,春,124,轻度污染,94,173,89,1.5,43,61
2014-03-16,11.5625,756.65,761.2,-0.1000000000000002,32.375,12.0,2.75,7.176996091568956,3.25,8.246037453456962,19.601322631697943,-5.1125,10.716844751728473,春,148,轻度污染,113,198,72,2.1,76,97
2014-03-17,13.6625,754.975,759.475,0.5625000000000001,33.25,5.75,3.25,7.176996091568956,4.0,8.008537453456961,19.01382263169794,-4.4125,10.716844751728473,春,145,轻度污染,83,241,50,1.2,27,82
2014-03-18,11.5625,762.225,766.8125,0.35,27.5,7.0,2.75,7.176996091568956,6.25,8.346037453456962,19.46382263169794,-6.6125,10.716844751728473,春,87,良,37,124,36,0.6,17,91
2014-03-19,9.1,762.7125,767.35,0.5625,35.875,9.375,2.375,7.176996091568956,6.25,8.008537453456961,18.751322631697942,-5.675000000000001,10.716844751728473,春,72,良,46,93,46,0.8,17,78
2014-03-20,12.6625,765.275,769.8875,-0.33749999999999986,16.75,4.5,3.75,7.176996091568956,7.0,8.183537453456962,18.426322631697943,-12.3375,10.716844751728473,春,44,优,10,27,23,0.4,5,87
2014-03-21,14.6,760.55,765.1,-0.7625,19.5,6.375,2.625,7.176996091568956,6.25,7.821037453456962,19.176322631697943,-9.675,10.716844751728473,春,57,良,25,64,43,0.6,11,92
2014-03-22,15.2,759.0375,763.5625,0.7375,22.5,8.25,2.5,7.176996091568956,4.75,7.908537453456962,19.626322631697942,-9.4875,10.716844751728473,春,82,良,47,115,53,0.8,16,96
2014-03-23,13.3875,762.7625,767.35,-0.45000000000000007,37.25,11.375,1.875,7.176996091568956,1.0,8.083537453456962,19.738822631697943,-1.2625,10.716844751728473,春,177,中度污染,134,183,69,1.6,44,146
2014-03-24,13.6125,755.7875,760.325,-0.725,51.125,7.75,1.75,7.176996091568956,2.0,8.146037453456962,19.32632263169794,3.0625,10.716844751728473,春,270,重度污染,220,249,93,2.0,53,115
2014-03-25,15.875,753.2375,757.7125,-0.16250000000000003,48.5,9.0,1.375,7.176996091568956,2.0,8.396037453456962,19.52632263169794,4.3375,10.716844751728473,春,250,重度污染,200,237,92,1.6,43,159
2014-03-26,16.45,753.175,757.65,0.12499999999999983,63.5,9.25,2.0,7.176996091568956,3.75,8.533537453456962,19.751322631697942,9.05,10.716844751728473,春,319,严重污染,269,318,111,2.0,43,137
2014-03-27,13.875,753.925,758.425,-0.17499999999999993,65.125,8.875,1.75,7.176996091568956,2.5,8.721037453456962,19.83882263169794,7.05,10.716844751728473,春,299,重度污染,249,300,107,2.4,34,86
2014-03-28,16.2,751.625,756.0875,0.22499999999999998,59.125,9.875,2.125,7.176996091568956,2.625,8.871037453456962,18.83882263169794,7.7625,10.287633563796355,春,168,中度污染,128,171,66,1.7,25,90
2014-03-29,17.35,755.175,760.2151484358922,0.25000000000000006,35.875,5.5,2.625,7.176996091568956,5.5,8.858537453456961,19.663822631697943,1.825,10.716844751728473,春,63,良,39,76,37,0.6,7,95
2014-03-30,18.787499999999998,757.0375,761.5125,0.18749999999999994,30.75,9.875,1.75,7.176996091568956,6.0,8.358537453456961,19.663822631697943,-2.0124999999999997,10.716844751728473,春,64,良,31,78,58,0.5,8,92
2014-03-31,16.3,756.9,761.4,-0.08749999999999997,55.0,9.75,2.0,7.176996091568956,7.75,8.983537453456961,20.113822631697943,6.8374999999999995,10.127239157762414,春,176,中度污染,133,183,81,1.8,35,89
2014-04-01,16.8625,754.6875,759.15,-0.5125,55.75,7.0,1.875,7.176996091568956,4.375,8.383537453456961,19.751322631697942,5.775,10.877239157762414,春,137,轻度污染,104,117,60,0.9,17,125
2014-04-02,16.7,756.9875,761.45,1.2125,47.125,10.375,2.625,7.176996091568956,3.0,8.858537453456961,19.90132263169794,4.8125,10.716844751728473,春,130,轻度污染,99,159,58,1.0,21,135
2014-04-03,13.675,763.125,767.6875,0.0,24.5,10.125,3.375,7.176996091568956,7.0,8.158537453456962,19.663822631697943,-11.275,10.716844751728473,春,65,良,23,80,36,0.5,6,93
2014-04-04,14.7625,756.8,761.3,-0.1625,27.125,7.375,3.5,7.176996091568956,7.0,7.996037453456962,19.313822631697942,-6.95,10.716844751728473,春,91,良,32,132,40,0.6,8,100
2014-04-05,13.175,762.2625,766.825,-1.1102230246251565e-16,25.625,6.375,2.75,7.176996091568956,7.0,8.208537453456962,20.188822631697942,-7.85,10.716844751728473,春,65,良,22,80,29,0.4,6,100
2014-04-06,16.4875,758.75,763.25,-0.625,28.125,5.5,3.5,7.176996091568956,5.5,8.071037453456961,19.376322631697942,-4.2125,10.716844751728473,春,96,良,53,143,58,0.7,12,109
2014-04-07,16.975,755.4625,759.9125,-0.04999999999999999,38.875,6.125,1.5,7.176996091568956,1.75,8.533537453456962,20.001322631697942,1.8875,10.716844751728473,春,128,轻度污染,97,176,62,0.8,20,144
2014-04-08,18.3,755.325,759.775,-0.26250000000000007,44.375,8.75,2.5,7.176996091568956,1.5,8.571037453456961,19.96382263169794,4.95,10.716844751728473,春,224,重度污染,174,237,82,1.5,38,184
2014-04-09,21.2625,754.0375,758.4375,0.7875000000000001,38.125,7.875,3.875,7.176996091568956,3.5,8.896037453456962,20.01382263169794,2.2375,10.716844751728473,春,159,中度污染,121,239,50,0.9,19,145
2014-04-10,15.8375,761.9125,766.45,0.1499999999999999,33.75,8.25,1.75,7.176996091568956,7.125,9.008537453456961,20.676322631697943,-0.39999999999999997,10.127239157762414,春,251,重度污染,87,386,52,1.3,27,94
2014-04-11,14.525,759.8125,764.35,-0.32500000000000007,34.375,10.0,1.75,7.176996091568956,4.625,8.896037453456962,19.113822631697943,-1.325,10.877239157762414,春,81,良,60,112,60,1.0,17,94
